Points 1, Points 2, Points 3
131.81917539259973, 97.5689755958062, 82.0
-10.945594495377916, 164.63655110923196, 82.5
-145.32627020125503, 80.2263995788906, 83.0
-146.90799494669042, -79.41688120760709, 83.5
-12.622863270923343, -167.52511251404542, 84.0
134.9458554614719, -101.73797763751517, 84.5
159.45910786030507, 58.93040743449515, 85.0
36.78300095832614, 166.99703841834975, 85.5
-121.35477315004358, 121.8893721113595, 86.0
-169.1121606896379, -36.47022219403227, 86.5
-61.03382569838874, -162.9443835197111, 87.0
104.73473832746744, -140.19855415615714, 87.5
175.5589299775788, 12.45239355014075, 88.0
84.85597913024698, 155.33339243654947, 88.5
-85.34010028199275, 156.20840977315984, 89.0
-178.55179342512957, 12.659267935779432, 89.5
-107.72281243041445, -144.20747443208947, 90.0
63.494318918366275, -169.49770342129358, 90.5
177.91105963641863, -38.36215399383486, 91.0
129.1119249058397, 129.68851470777514, 91.5
-39.584786155090256, 179.6915265254758, 92.0
-173.5309622251358, 64.12491831744106, 92.5
-148.51691523596403, -111.97645238528268, 93.0
14.05607005153214, -186.47098137433187, 93.5
165.38415032268924, -89.39844977426696, 94.0
165.45908423537801, 91.34709324324494, 94.5
12.59830308682514, 189.58186294931406, 95.0
-153.5245381030473, 113.62753275613257, 95.5
-179.49882353994917, -68.14816466915448, 96.0
-39.845377756739595, -188.84211890206782, 96.5
138.08841021452025, -136.26294787808746, 97.0
190.24642609429165, 42.79366025884241, 97.5
67.12342571812125, 184.14789089170654, 98.0
-119.29371726998632, 156.77375105517046, 98.5
-197.37206180394728, -15.756561149528137, 99.0
-93.85351679146231, -175.4779683774425, 99.5
97.43753500140117, -174.65945944279892, 100.0
200.61467514362505, -12.439940394462866, 100.5
119.45176584122018, 162.89651818689774, 101.0
-72.89170147754557, 189.46186913389295, 101.5
-199.7895806802206, 41.2325532998094, 102.0
-143.3419976179596, -146.55398909239167, 102.5
46.096688018558766, -200.77623204383445, 103.0
194.79455704069866, -70.02914070098241, 103.5
164.9685563901267, 126.68612947974054, 104.0
-17.553800196116853, 208.26152812911656, 104.5
-185.61426936829807, 98.22088885197938, 105.0
-183.8089784118116, -103.61109716244769, 105.5
-12.184155339705079, -211.64958388491561, 106.0
172.32288418600962, -125.19514202162604, 106.5
199.38624254340576, 77.72468259454118, 107.0
42.52356542310028, 210.75280872080285, 107.5
-155.08477813745813, 150.34863348250087, 108.0
-211.28031793187827, -49.49370924273554, 108.5
-72.84185967585728, -205.47034695780974, 109.0
134.1532825231349, -173.10082838700674, 109.5
219.13873759177875, 19.44771674725693, 110.0
102.50027802530235, 195.7924743312054, 110.5
-109.86744803884733, 192.90708608402954, 111.0
-222.68594289094395, 11.830927215195569, 111.5
-130.8572947549436, -181.80310340975427, 112.0
82.64685773930516, -209.2713475510182, 112.5
221.7311660794675, -43.71830267793578, 113.0
157.28241761048986, 163.6803015350334, 113.5
-52.98456004010317, 221.75805824672236, 114.0
-216.17464571311643, 75.56138266871898, 114.5
-181.17006657836333, -141.69476693227384, 115.0
21.438236564947605, -230.00304783412184, 115.5
206.01200258936586, -106.6913997898571, 116.0
201.95322934452423, 116.20625266016454, 116.5
11.380239126118774, 233.72310574145712, 117.0
-191.33664099175664, 136.43786063256653, 117.5
-219.11658940105954, -87.65797310711375, 118.0
-44.81665737077762, -232.72401513834004, 118.5
172.34008087504324, -164.14291493690357, 119.0
232.20882842766525, 56.56907282474333, 119.5
78.18751332843553, 226.90683718106803, 120.0
-149.31017027595266, 189.1757728996132, 120.5
-240.85381691957352, -23.525281619410286, 121.0
-110.79397304251518, -216.27227177207536, 121.5
122.62717278378723, -210.94685704000236, 122.0
244.76042589928005, -10.832077990997117, 122.5
141.9364793917523, 200.9229599072109, 123.0
-92.75777137740974, 228.92137481916401, 123.5
-243.73071762678467, 45.81852556698606, 124.0
-170.92969320730037, -181.0636351674686, 124.5
60.24707632131466, -242.63200488545132, 125.0
237.66630406051559, -80.72005893341846, 125.5
197.11745170545234, 156.99907717292055, 126.0
-25.708770091381638, 251.69040335378003, 126.5
-226.57269783361727, 114.8077201079978, 127.0
-219.887419996926, -129.1298669057452, 127.5
-10.186434542376373, -255.79725673140805, 128.0
210.56152099026042, -147.35279392759446, 128.5
238.68511203173463, 97.94599172196021, 129.0
46.723807094470075, 254.75063464219033, 129.5
-189.85048085786585, 177.6423229921212, 130.0
-253.02696502268972, -64.01839557038709, 130.5
-83.15883039816482, -248.45242789477678, 131.0
164.76106930523108, -204.99460978620107, 131.5
262.5121661055732, 27.988616374518035, 132.0
118.73236674817947, 236.91269507220548, 132.5
-135.71399027162457, 228.77437103957556, 133.0
-266.8329515301038, 9.443303327399004, 133.5
-152.68645030490197, -220.25178295144104, 134.0
103.22236981311768, -248.40721078536342, 134.5
265.7831266707763, -47.53240554722708, 135.0
184.2803777009081, 198.70013184296243, 135.5
-67.88285193388457, 263.39308725424496, 136.0
-259.2645890917352, 85.50364227969288, 136.5
-212.80675638407803, -172.59572543167943, 137.0
30.36473107791144, -273.3184646279247, 137.5
247.29167614897662, -122.56764217129113, 138.0
237.60716500805458, 142.3791948875787, 138.5
8.602682708265466, 277.866863533997, 139.0
-229.99320239518772, 157.9370977699863, 139.5
-258.0870823662084, -108.58663783218425, 140.0
-48.244228288772206, -276.82755360841674, 140.5
207.61209948632847, -190.84343359644015, 141.0
273.72975102759904, 71.84026310063622, 141.5
87.75431278387093, 270.1021669439743, 142.0
-180.50262140132617, 220.55340320940303, 142.5
-284.10865887888673, -32.837021028716485, 143.0
-126.31327904102233, -257.7090521070318, 143.5
149.12512953143423, -246.38525877623638, 144.0
288.89834594918653, -7.66457486258347, 144.5
163.1043887623557, 239.7852338374036, 145.0
-114.03852447787898, 267.7241396193257, 145.5
-287.88327478148307, 48.859186455457056, 146.0
-197.33106980878614, -216.58589263412327, 146.5
75.89044309203551, -284.03633684318373, 147.0
280.96453964894437, -89.91066377163936, 147.5
228.23406445672805, 188.48133016710727, 148.0
-35.40538927488886, 294.8821093425194, 148.5
-268.1642323905261, 129.96901348552254, 149.0
-255.10811126965157, -155.95143976389275, 149.5
-6.628985783605183, -299.92675197034487, 150.0
249.6273297230917, -168.18797892631582, 150.5
277.31779696795684, 119.57775497490768, 151.0
49.37719495967767, 298.9496489677049, 151.5
-225.62101763091675, 203.74286834927386, 152.0
-294.312226274683, -80.03320226780748, 152.5
-91.97252076512547, -291.8510843291636, 153.0
196.53142179952943, -235.8482568208963, 153.5
305.6381770498032, 38.069735088034776, 154.0
133.53458510630088, 278.6566248638063, 154.5
-162.85776793982757, 263.7751834833165, 155.0
-310.9514348018236, 5.49592528035234, 155.5
-173.1875271224772, -259.5189404440478, 156.0
125.20405108263536, -286.86747043277114, 156.5
310.02603441704736, -49.798172492971865, 157.0
210.07841412437529, 234.716978335585, 157.5
-84.26834733188393, 304.55680198930537, 158.0
-302.76117705245105, 93.9397129536512, 158.5
-243.3954995130281, -204.6524635004513, 159.0
40.82995396637154, -316.3762235995366, 159.5
289.1856358305965, -137.0097369870245, 160.0
272.38593849950144, 169.8437532196749, 160.5
4.265406977629301, 321.97174767876015, 161.0
-269.45951435661493, 178.10269543916857, 161.5
-296.37257765106153, -130.91713110386087, 162.0
-50.12204152900564, -321.1117888726053, 162.5
243.87327613727953, -216.33729494950748, 163.0
314.7694477680246, 88.59568133838611, 163.5
95.81207319963346, 313.69419285219175, 164.0
-212.84401961694917, 250.87531427643447, 164.5
-327.0956111792182, -43.685937637799135, 165.0
-140.394215702215, -299.75067005322927, 165.5
176.9090315809201, -280.93984150543866, 166.0
332.98704388818385, -2.937448315923997, 166.5
182.93314920375622, 279.4484977994984, 167.0
-136.7167098936935, 305.83253789589435, 167.5
-332.2062695915137, 50.34872832644867, 168.0
-222.51910156274883, -253.0894099714705, 168.5
93.01500369771507, -324.94954852578894, 169.0
324.64950574763355, -97.58943804437679, 169.5
258.28722540245644, 221.10565165526785, 170.0
-46.63757406308268, 337.79570258591286, 170.5
-310.3511307719246, 143.68777132584293, 171.0
-289.4363598109698, -184.05323582967733, 171.5
-1.5120705511968147, -343.99667679012276, 172.0
289.4853351116412, -187.67855699386865, 172.5
315.24677209521195, 142.60249886853143, 173.0
50.47816293173878, 343.3088333658731, 173.5
-262.36487633606214, 228.62342763847022, 174.0
-335.0964903316987, -97.52611018274933, 174.5
-99.27164771375826, -335.6264887642146, 175.0
229.4369182948553, -265.630759746231, 175.5
348.4758612471003, 49.68474743914576, 176.0
146.89015743981972, 320.98641972411383, 176.5
-191.27599561236357, 297.8749628661312, 177.0
-354.99999983870896, -0.0107012454426184, 177.5
-192.33859064852635, -299.569468650159, 178.0
148.5742060151416, -324.6147028508879, 178.5
354.4188365436905, -50.51027918173533, 179.0
234.64986980088065, 271.69916930758137, 179.5
-102.12879293514983, 345.20966042915035, 180.0
-346.62451395392156, 100.85854612380473, 180.5
-272.9054467423822, -237.83737540248126, 181.0
52.82733820247448, -359.1354512415077, 181.5
331.6559371638088, -150.0011311423874, 182.0
306.2551222786786, 198.57693742746577, 182.5
-1.6308381881707223, 365.996366603282, 183.0
-309.70033880833483, 196.91292527917668, 183.5
-333.9357544577342, -154.63153589984105, 184.0
-50.445014706261404, -365.5356350498335, 184.5
281.0917805574381, -240.5980276374872, 185.0
355.28844725594774, 106.82284047177185, 185.5
102.34998088616169, 357.6429524156772, 186.0
-246.30657604643937, 280.11081842063794, 186.5
-369.7738373199235, -56.06522303263217, 187.0
-153.02045305640542, -342.3590818810163, 187.5
205.9556846374014, -314.5763118315479, 188.0
376.9851307894912, 3.3483075769973265, 188.5
201.4012392806331, 319.87738403367183, 189.0
-160.77418967777893, 343.2093529224598, 189.5
-376.6585844069998, 50.28231093053482, 190.0
-246.46750371246864, -290.5421993682574, 190.5
111.6080376911837, -365.33224046437965, 191.0
368.68117431575763, -103.74580331345425, 191.5
287.2464094213709, 254.84407051083247, 192.0
-59.398274855884694, 380.3903849259925, 192.5
-353.0952512211963, 155.94788733753424, 193.0
-322.838007500255, -213.41185748047198, 193.5
5.1630728984250895, -387.96564626039446, 194.0
330.1000408460051, -205.80321434191887, 194.5
352.43492598257995, 167.00186510231973, 195.0
50.022113077487674, 387.7870397566982, 195.5
-300.0499126502828, 252.2579035799625, 196.0
-375.34043094126235, -116.48416588029235, 196.5
-105.04586842453942, -379.7385489082381, 197.0
263.44940630994046, -294.3117570110645, 197.5
390.98446021699357, 62.8263628489362, 198.0
158.7832016823162, 363.86384110476394, 198.5
-220.94507308290855, 331.03968747023094, 199.0
-398.93726705755404, -7.075093826220975, 199.5
-210.1185354570144, -340.3677438556706, 200.0
173.3142565345267, -361.6119031252764, 200.5
398.920355880243, -49.66437016997467, 201.0
257.96883579726506, 309.61440495785024, 201.5
-121.45100272107535, 385.31241082794793, 202.0
-390.8144445554669, 106.25003494965024, 202.5
-301.30640109770206, -272.1221282026706, 203.0
66.34935244277526, -401.5554300845954, 203.5
374.66424604663484, -161.5261673361523, 204.0
339.1808321540938, 228.55494547101014, 204.5
-9.084326222299751, 409.8993474221285, 205.0
-350.6799257817322, 214.34689093550853, 205.5
-370.73971560620697, -179.71105495274563, 206.0
-49.20903503286985, -410.05788721976046, 206.5
319.23515850593253, -263.59991193794457, 207.0
395.2475735402968, 126.50832229741913, 207.5
107.358165335431, 401.9082287485667, 208.0
-280.8617782070892, 308.22988424607996, 208.5
-412.10266217559445, -69.96710532663123, 209.0
-164.17655910117597, -385.49585917581277, 209.5
236.24108558337358, -347.26092420885647, 210.0
420.85124181596086, 11.190722137719504, 210.5
218.48797241315307, 361.0360174702647, 211.0
-186.19194796228882, 379.81779646826493, 211.5
-421.1989878992064, 48.656064295051934, 212.0
-269.15074660486596, -328.9116531867536, 212.5
131.65589510206357, -405.1453137886139, 213.0
413.01926812796364, -108.37012574986376, 213.5
315.0817516930435, 289.66789561503583, 214.0
-73.6794794520409, 422.6255249126303, 214.5
-396.35807225501975, 166.7341553440223, 215.0
-355.2794485530695, -244.00310128321487, 215.5
13.394229813789156, -431.7923049426604, 216.0
371.4354479126935, -222.54147486232037, 216.5
388.84558056028675, 192.75661980521855, 217.0
48.005418391277956, 432.3430117453945, 217.5
-338.64336658647187, 274.62095744312825, 218.0
-415.005027597549, -136.8934880436524, 218.5
-109.28578608708594, -424.1469285039415, 219.0
298.54001700681783, -321.86155136264557, 219.5
433.12338751488113, 77.48632903702504, 220.0
169.19873800349362, 407.25027570036724, 220.5
-251.84059737078223, 363.2358923838991, 221.0
-442.7218917686803, -15.694793683287928, 221.5
-226.50709660236365, -381.87764426419034, 222.0
199.40475137023014, -397.82250455570846, 222.5
443.48931230903577, -47.25706156394537, 223.0
280.0101651529132, 348.42977400193325, 223.5
-142.2208644538894, 424.8261123259591, 224.0
-435.2905748772235, 110.10501997209886, 224.5
-328.56883388122765, -307.4776762659856, 225.0
81.38750457037511, -443.5956200187364, 225.5
418.1718586010689, -171.57009259812045, 226.0
371.1297451941391, 259.75317559585943, 226.5
-18.09235437179675, 453.63935754438825, 227.0
-392.3620318621239, 230.3845393098801, 227.5
-406.74800697117024, -206.1360202026343, 228.0
-46.410961864742426, -454.6372428857863, 228.5
358.27034845749193, -285.3179935022453, 229.0
434.60796668673385, 147.63778409480025, 229.5
110.82770476536696, 446.4495714595778, 230.0
-316.48040459418866, 335.20315259242216, 230.5
-454.0415932984475, -85.38285281604958, 231.0
-173.84800823361823, -429.1222087391933, 231.5
267.74043467036, -378.960498789157, 232.0
464.54405782513095, 20.58684869914158, 232.5
234.1735080288756, 402.88803424456546, 233.0
-212.9501005144383, 415.62152818506723, 233.5
-465.7861565373052, 45.46709115618677, 234.0
-290.54406933966266, -368.1645607218996, 234.5
153.14400316609974, -444.34999076658215, 235.0
457.623281694449, -111.4537215673078, 235.5
341.7640635720767, 325.54773052611125, 236.0
-89.4722168176802, 464.4606790867554, 236.5
-440.100712609457, 176.0322776102388, 237.0
-386.72764730377367, -275.8019702810117, 237.5
23.17820968094861, -475.4353484922908, 238.0
413.4550731688489, -237.8737111808319, 238.5
424.4425104560483, 219.84666319452595, 239.0
44.42542511305235, 476.935406112321, 239.5
-378.11187932526195, 295.6880226067985, 240.0
-454.0515860457804, -158.73927431266412, 240.5
-111.98295522267257, -468.81106827761323, 241.0
334.67917994448743, -348.2511256430988, 241.5
474.85224999549484, 93.65543590318765, 242.0
178.12269703001743, 451.10675543905637, 242.5
-283.9373751021304, 394.4306872190754, 243.0
-486.31258577433465, -25.866366530311264, 243.5
-241.48486057467525, -424.06256863018416, 244.0
226.8253758189359, -433.2103979414604, 244.5
488.0843442677054, -43.28594322368444, 245.0
300.74948635087253, 388.1117705760627, 245.5
-164.42334663210855, 463.7121554178815, 246.0
-480.01229317785686, 112.415294324817, 246.5
-354.66390039022167, -343.87427609519574, 247.0
97.93234568950695, -485.21567953617375, 247.5
462.1397212075394, -180.11906640391442, 248.0
402.0691173791592, 292.1462388084842, 248.5
-28.65124465956906, 497.175126267855, 249.0
-434.70993888032456, 245.0066714166463, 249.5
-441.924636715739, -233.88590266123808, 250.0
-42.048628791202745, -499.2323234895549, 250.5
398.1636985782542, -305.72809673709276, 251.0
473.3311032093832, 170.19596568246928, 251.5
112.75063121986246, 491.2263176576786, 252.0
-353.1325396024319, 361.0019521746896, 252.5
-495.5503421405294, -102.30277808742197, 253.0
-182.02118925885122, -473.1989926667147, 253.5
300.42814808824625, -409.6424390078093, 254.0
508.0223269586009, 31.53276568219815, 254.5
248.43886232007114, 445.39660044628624, 255.0
-241.02790470300812, 450.5846747887434, 255.5
-510.3786961142794, 40.71346893459269, 256.0
-310.6234930609662, -408.2671252484136, 256.5
176.05687348999035, -482.9078351993572, 257.0
502.45250229401415, -112.98886201074741, 257.5
367.2648481488636, 362.4534884839601, 258.0
-106.76656130650939, 505.8556131810572, 258.5
-484.28395136059845, 183.82887274464136, 259.0
-417.15015572510606, -308.78268665603605, 259.5
34.510847414813654, -518.8535452425004, 260.0
456.12196814912033, -251.78115531503323, 260.5
459.18996212403744, 248.25103964439919, 261.0
39.280454589684666, 521.5228143496962, 261.5
-418.4215103329658, 315.43531776051935, 262.0
-492.44175863903666, -182.005808557015, 262.5
-113.12988656116872, -513.6902069989821, 263.0
371.83663816644247, -373.45215827074577, 263.5
516.1308689915161, 111.32351986019158, 264.0
185.54192764081512, 495.39397764539945, 264.5
-317.20943526604987, 424.59177356396543, 265.0
-529.6681389466721, -37.58540387928355, 265.5
-255.03327585794574, -466.88545512273663, 266.0
255.55496191481112, -467.73995065711404, 266.5
532.6640302961308, -37.74958051002137, 267.0
320.1632164284266, 428.6263114254706, 267.5
-188.04250586998063, 501.93228227136206, 268.0
-524.9387910406523, 113.17360849941304, 268.5
-379.5634553184234, -381.2815015008454, 269.0
115.97347457089872, -526.3754868874054, 269.5
506.52845070953975, -187.16016836333876, 270.0
431.96680098660903, 325.7079717252792, 270.5
-40.7563453049543, 540.4654663504259, 271.0
-477.68647283277903, 258.1949528410241, 271.5
-476.23409431356333, -262.93932268365666, 272.0
-36.12084526761309, -543.8016959675219, 272.5
438.88098398397534, -324.8068378240483, 273.0
511.3788163504858, 194.16669690751846, 273.5
113.11993522207787, 536.1976130638338, 274.0
-390.7875887779236, 385.59831490443065, 274.5
-536.5888451864163, -120.7162425753394, 275.0
-188.68341297122714, -517.6867485937122, 275.5
334.2778709068165, -439.2747489009649, 276.0
551.244886206253, 44.023578130987914, 276.5
261.26591860165894, 488.52443109555054, 277.0
-270.4037698712243, 484.6718490271845, 277.5
-554.9351633125311, 34.39425125358095, 278.0
-329.3658338853757, -449.1849813484319, 278.5
200.3781096486563, -520.7807726612332, 279.0
547.4660311108846, -112.96877789768251, 279.5
391.5563154900293, 400.35440774377975, 280.0
-125.55163732988028, 546.7703232288546, 280.5
-528.8682482109726, 190.1114831730503, 281.0
-446.51513067699733, -342.9187047632485, 281.5
47.3870050088106, -562.0057577608035, 282.0
499.39873809699003, -264.2459089316881, 282.5
493.0526727580405, 277.9479481596377, 283.0
32.56980467868811, 566.0637842356567, 283.5
-459.5377547581767, 333.8398597408851, 284.0
-530.1375645385215, -206.67646858112542, 284.5
-112.72005147016847, -558.7434026425391, 285.0
409.9814636155015, -397.43703839940633, 285.5
556.9193013980369, 130.47946861603418, 286.0
191.44420433333346, 540.0723253668687, 286.5
-351.630042340137, 453.6874621629668, 287.0
-572.7474407758517, -50.84652480467276, 287.5
-267.1346630865689, -510.3088004116971, 288.0
285.57149900391096, -501.37602551045387, 288.5
577.1869106183509, -30.647515573758866, 289.0
338.22857372129806, 469.9387533694752, 289.5
-213.06149470977005, 539.4486068867345, 290.0
-570.0290845587565, 112.37367466228942, 290.5
-403.2400678337896, -419.6682590968737, 291.0
135.4995425460564, -567.0351611406558, 291.5
551.2983547796011, -192.68140547885014, 292.0
460.791261701618, 360.4114497895856, 292.5
-54.40203260232049, 583.4692955492483, 293.0
-521.2540230220078, 269.9319237944489, 293.5
-509.6413693509458, -293.27406064310014, 294.0
-28.627397789985658, -588.3038943401394, 294.5
480.3874242731283, -342.5316373712498, 295.0
548.7133161990532, 219.53290556506064, 295.5
111.92956997889054, 581.3224332195865, 296.0
-429.41429439416567, 408.96499088548006, 296.5
-577.117284987119, -140.61166156864974, 297.0
-193.8229193048087, -562.5457101002207, 297.5
369.2624903838934, -467.8260501462963, 298.0
594.1706829358587, 58.05341970577824, 298.5
272.6374372651361, 532.2338093371173, 299.0
-301.0552681115498, 517.8481684261159, 299.5
-599.4140872997434, 26.509468999123918, 300.0
-346.7487154608639, -490.8832125121421, 300.5
226.09041521170954, -557.9311105767421, 301.0
592.6228044660539, -111.3876637100772, 301.5
414.61139755180056, 439.2190672319939, 302.0
-145.81562447477714, 587.165056571856, 302.5
-573.8137639328578, 194.86858218093155, 303.0
-474.7913508769931, -378.18272452929415, 303.5
61.80057364224285, -604.8509643684878, 304.0
543.2475612122521, -275.25095319896786, 304.5
525.9958889804618, 308.91475325023515, 305.0
24.293750693574836, 610.5168414362035, 305.5
-501.4255610994584, 350.8794759972338, 306.0
-567.1014097483895, -232.73373425738944, 306.5
-110.74788593427293, -603.9295536410594, 307.0
449.0820728692592, -420.17888074896075, 307.5
597.1778606535955, 151.11122640358283, 308.0
195.81823415742736, 585.1018878549845, 308.5
-387.17170977978105, 481.6866898163172, 309.0
-615.5095018787893, -65.64337816508866, 309.5
-277.77222479557776, -554.2946789678889, 310.0
